nome_munic,codigo_ibge,nome_drs,cod_drs,pop,pop_60,ano_mes,casos_novos,obitos_novos
Sandovalina,3545506,Presidente Prudente,2.0,4211.0,550.0,2020-03,0,0
Sandovalina,3545506,Presidente Prudente,2.0,4211.0,550.0,2020-04,0,0
Sandovalina,3545506,Presidente Prudente,2.0,4211.0,550.0,2020-05,0,0
Sandovalina,3545506,Presidente Prudente,2.0,4211.0,550.0,2020-06,0,0
Santa Adélia,3545605,São José do Rio Preto,15.0,14892.0,2584.0,2020-02,0,0
Santa Adélia,3545605,São José do Rio Preto,15.0,14892.0,2584.0,2020-03,0,0
Santa Adélia,3545605,São José do Rio Preto,15.0,14892.0,2584.0,2020-04,0,0
Santa Adélia,3545605,São José do Rio Preto,15.0,14892.0,2584.0,2020-05,3,0
Santa Adélia,3545605,São José do Rio Preto,15.0,14892.0,2584.0,2020-06,0,0
Santa Albertina,3545704,São José do Rio Preto,15.0,5672.0,1304.0,2020-02,0,0
Santa Albertina,3545704,São José do Rio Preto,15.0,5672.0,1304.0,2020-03,0,0
Santa Albertina,3545704,São José do Rio Preto,15.0,5672.0,1304.0,2020-04,0,0
Santa Albertina,3545704,São José do Rio Preto,15.0,5672.0,1304.0,2020-05,0,0
Santa Albertina,3545704,São José do Rio Preto,15.0,5672.0,1304.0,2020-06,0,0
Santa Branca,3546009,Taubaté,17.0,14179.0,2465.0,2020-02,0,0
Santa Branca,3546009,Taubaté,17.0,14179.0,2465.0,2020-03,0,0
Santa Branca,3546009,Taubaté,17.0,14179.0,2465.0,2020-04,2,1
Santa Branca,3546009,Taubaté,17.0,14179.0,2465.0,2020-05,10,0
Santa Branca,3546009,Taubaté,17.0,14179.0,2465.0,2020-06,4,0
Santa Bárbara d'Oeste,3545803,Campinas,3.0,188745.0,31384.0,2020-02,0,0
Santa Bárbara d'Oeste,3545803,Campinas,3.0,188745.0,31384.0,2020-03,0,0
Santa Bárbara d'Oeste,3545803,Campinas,3.0,188745.0,31384.0,2020-04,6,1
Santa Bárbara d'Oeste,3545803,Campinas,3.0,188745.0,31384.0,2020-05,58,2
Santa Bárbara d'Oeste,3545803,Campinas,3.0,188745.0,31384.0,2020-06,5,1
Santa Clara d'Oeste,3546108,São José do Rio Preto,15.0,2006.0,448.0,2020-02,0,0
Santa Clara d'Oeste,3546108,São José do Rio Preto,15.0,2006.0,448.0,2020-03,0,0
Santa Clara d'Oeste,3546108,São José do Rio Preto,15.0,2006.0,448.0,2020-04,0,0
Santa Clara d'Oeste,3546108,São José do Rio Preto,15.0,2006.0,448.0,2020-05,0,0
Santa Clara d'Oeste,3546108,São José do Rio Preto,15.0,2006.0,448.0,2020-06,0,0
Santa Cruz da Conceição,3546207,Piracicaba,11.0,4349.0,860.0,2020-02,0,0
Santa Cruz da Conceição,3546207,Piracicaba,11.0,4349.0,860.0,2020-03,0,0
Santa Cruz da Conceição,3546207,Piracicaba,11.0,4349.0,860.0,2020-04,1,0
Santa Cruz da Conceição,3546207,Piracicaba,11.0,4349.0,860.0,2020-05,4,0
Santa Cruz da Conceição,3546207,Piracicaba,11.0,4349.0,860.0,2020-06,0,0
Santa Cruz da Esperança,3546256,Ribeirão Preto,1.0,2077.0,377.0,2020-02,0,0
Santa Cruz da Esperança,3546256,Ribeirão Preto,1.0,2077.0,377.0,2020-03,0,0
Santa Cruz da Esperança,3546256,Ribeirão Preto,1.0,2077.0,377.0,2020-04,0,0
Santa Cruz da Esperança,3546256,Ribeirão Preto,1.0,2077.0,377.0,2020-05,2,0
Santa Cruz da Esperança,3546256,Ribeirão Preto,1.0,2077.0,377.0,2020-06,0,0
Santa Cruz das Palmeiras,3546306,São João da Boa Vista,14.0,33729.0,4721.0,2020-02,0,0
Santa Cruz das Palmeiras,3546306,São João da Boa Vista,14.0,33729.0,4721.0,2020-03,0,0
Santa Cruz das Palmeiras,3546306,São João da Boa Vista,14.0,33729.0,4721.0,2020-04,0,0
Santa Cruz das Palmeiras,3546306,São João da Boa Vista,14.0,33729.0,4721.0,2020-05,8,0
Santa Cruz das Palmeiras,3546306,São João da Boa Vista,14.0,33729.0,4721.0,2020-06,1,0
Santa Cruz do Rio Pardo,3546405,Marília,5.0,46110.0,8329.0,2020-02,0,0
Santa Cruz do Rio Pardo,3546405,Marília,5.0,46110.0,8329.0,2020-03,0,0
Santa Cruz do Rio Pardo,3546405,Marília,5.0,46110.0,8329.0,2020-04,15,0
Santa Cruz do Rio Pardo,3546405,Marília,5.0,46110.0,8329.0,2020-05,44,1
Santa Cruz do Rio Pardo,3546405,Marília,5.0,46110.0,8329.0,2020-06,8,0
Santa Ernestina,3546504,Araraquara,8.0,5525.0,728.0,2020-02,0,0
Santa Ernestina,3546504,Araraquara,8.0,5525.0,728.0,2020-03,0,0
Santa Ernestina,3546504,Araraquara,8.0,5525.0,728.0,2020-04,0,0
Santa Ernestina,3546504,Araraquara,8.0,5525.0,728.0,2020-05,0,0
Santa Ernestina,3546504,Araraquara,8.0,5525.0,728.0,2020-06,0,0
Santa Fé do Sul,3546603,São José do Rio Preto,15.0,30804.0,6215.0,2020-02,0,0
Santa Fé do Sul,3546603,São José do Rio Preto,15.0,30804.0,6215.0,2020-03,0,0
Santa Fé do Sul,3546603,São José do Rio Preto,15.0,30804.0,6215.0,2020-04,4,0
Santa Fé do Sul,3546603,São José do Rio Preto,15.0,30804.0,6215.0,2020-05,16,0
Santa Fé do Sul,3546603,São José do Rio Preto,15.0,30804.0,6215.0,2020-06,1,0
Santa Gertrudes,3546702,Piracicaba,11.0,26189.0,2736.0,2020-02,0,0
Santa Gertrudes,3546702,Piracicaba,11.0,26189.0,2736.0,2020-03,0,0
Santa Gertrudes,3546702,Piracicaba,11.0,26189.0,2736.0,2020-04,1,0
Santa Gertrudes,3546702,Piracicaba,11.0,26189.0,2736.0,2020-05,14,1
Santa Gertrudes,3546702,Piracicaba,11.0,26189.0,2736.0,2020-06,1,0
Santa Isabel,3546801,Grande São Paulo,10.0,55086.0,8115.0,2020-02,0,0
Santa Isabel,3546801,Grande São Paulo,10.0,55086.0,8115.0,2020-03,1,0
Santa Isabel,3546801,Grande São Paulo,10.0,55086.0,8115.0,2020-04,12,5
Santa Isabel,3546801,Grande São Paulo,10.0,55086.0,8115.0,2020-05,103,5
Santa Isabel,3546801,Grande São Paulo,10.0,55086.0,8115.0,2020-06,35,10
Santa Lúcia,3546900,Araraquara,8.0,8562.0,1150.0,2020-02,0,0
Santa Lúcia,3546900,Araraquara,8.0,8562.0,1150.0,2020-03,0,0
Santa Lúcia,3546900,Araraquara,8.0,8562.0,1150.0,2020-04,4,0
Santa Lúcia,3546900,Araraquara,8.0,8562.0,1150.0,2020-05,1,0
Santa Lúcia,3546900,Araraquara,8.0,8562.0,1150.0,2020-06,0,0
Santa Maria da Serra,3547007,Piracicaba,11.0,6141.0,793.0,2020-02,0,0
Santa Maria da Serra,3547007,Piracicaba,11.0,6141.0,793.0,2020-03,0,0
Santa Maria da Serra,3547007,Piracicaba,11.0,6141.0,793.0,2020-04,1,0
Santa Maria da Serra,3547007,Piracicaba,11.0,6141.0,793.0,2020-05,11,0
Santa Maria da Serra,3547007,Piracicaba,11.0,6141.0,793.0,2020-06,0,0
Santa Mercedes,3547106,Presidente Prudente,2.0,2813.0,503.0,2020-02,0,0
Santa Mercedes,3547106,Presidente Prudente,2.0,2813.0,503.0,2020-03,0,0
Santa Mercedes,3547106,Presidente Prudente,2.0,2813.0,503.0,2020-04,0,0
Santa Mercedes,3547106,Presidente Prudente,2.0,2813.0,503.0,2020-05,0,0
Santa Mercedes,3547106,Presidente Prudente,2.0,2813.0,503.0,2020-06,0,0
Santa Rita d'Oeste,3547403,São José do Rio Preto,15.0,2404.0,667.0,2020-02,0,0
Santa Rita d'Oeste,3547403,São José do Rio Preto,15.0,2404.0,667.0,2020-03,0,0
Santa Rita d'Oeste,3547403,São José do Rio Preto,15.0,2404.0,667.0,2020-04,0,0
Santa Rita d'Oeste,3547403,São José do Rio Preto,15.0,2404.0,667.0,2020-05,0,0
Santa Rita d'Oeste,3547403,São José do Rio Preto,15.0,2404.0,667.0,2020-06,0,0
Santa Rita do Passa Quatro,3547502,Ribeirão Preto,1.0,26385.0,5912.0,2020-02,0,0
Santa Rita do Passa Quatro,3547502,Ribeirão Preto,1.0,26385.0,5912.0,2020-03,0,0
Santa Rita do Passa Quatro,3547502,Ribeirão Preto,1.0,26385.0,5912.0,2020-04,1,1
Santa Rita do Passa Quatro,3547502,Ribeirão Preto,1.0,26385.0,5912.0,2020-05,8,0
Santa Rita do Passa Quatro,3547502,Ribeirão Preto,1.0,26385.0,5912.0,2020-06,3,0
Santa Rosa de Viterbo,3547601,Ribeirão Preto,1.0,25604.0,4413.0,2020-02,0,0
Santa Rosa de Viterbo,3547601,Ribeirão Preto,1.0,25604.0,4413.0,2020-03,0,0
Santa Rosa de Viterbo,3547601,Ribeirão Preto,1.0,25604.0,4413.0,2020-04,0,0
Santa Rosa de Viterbo,3547601,Ribeirão Preto,1.0,25604.0,4413.0,2020-05,1,0
Santa Rosa de Viterbo,3547601,Ribeirão Preto,1.0,25604.0,4413.0,2020-06,0,0
Santa Salete,3547650,São José do Rio Preto,15.0,1440.0,359.0,2020-02,0,0
Santa Salete,3547650,São José do Rio Preto,15.0,1440.0,359.0,2020-03,0,0
Santa Salete,3547650,São José do Rio Preto,15.0,1440.0,359.0,2020-04,0,0
Santa Salete,3547650,São José do Rio Preto,15.0,1440.0,359.0,2020-05,12,0
Santa Salete,3547650,São José do Rio Preto,15.0,1440.0,359.0,2020-06,1,0
Santana da Ponte Pensa,3547205,São José do Rio Preto,15.0,1509.0,444.0,2020-02,0,0
Santana da Ponte Pensa,3547205,São José do Rio Preto,15.0,1509.0,444.0,2020-03,0,0
Santana da Ponte Pensa,3547205,São José do Rio Preto,15.0,1509.0,444.0,2020-04,0,0
Santana da Ponte Pensa,3547205,São José do Rio Preto,15.0,1509.0,444.0,2020-05,2,0
Santana da Ponte Pensa,3547205,São José do Rio Preto,15.0,1509.0,444.0,2020-06,0,0
Santana de Parnaíba,3547304,Grande São Paulo,10.0,138132.0,16604.0,2020-02,0,0
Santana de Parnaíba,3547304,Grande São Paulo,10.0,138132.0,16604.0,2020-03,17,0
Santana de Parnaíba,3547304,Grande São Paulo,10.0,138132.0,16604.0,2020-04,116,3
Santana de Parnaíba,3547304,Grande São Paulo,10.0,138132.0,16604.0,2020-05,365,13
Santana de Parnaíba,3547304,Grande São Paulo,10.0,138132.0,16604.0,2020-06,38,1
Santo Anastácio,3547700,Presidente Prudente,2.0,20127.0,3961.0,2020-02,0,0
Santo Anastácio,3547700,Presidente Prudente,2.0,20127.0,3961.0,2020-03,0,0
Santo Anastácio,3547700,Presidente Prudente,2.0,20127.0,3961.0,2020-04,0,0
Santo Anastácio,3547700,Presidente Prudente,2.0,20127.0,3961.0,2020-05,6,1
Santo Anastácio,3547700,Presidente Prudente,2.0,20127.0,3961.0,2020-06,1,0
Santo André,3547809,Grande São Paulo,10.0,693867.0,123293.0,2020-02,0,0
Santo André,3547809,Grande São Paulo,10.0,693867.0,123293.0,2020-03,48,1
Santo André,3547809,Grande São Paulo,10.0,693867.0,123293.0,2020-04,471,28
Santo André,3547809,Grande São Paulo,10.0,693867.0,123293.0,2020-05,1789,104
Santo André,3547809,Grande São Paulo,10.0,693867.0,123293.0,2020-06,299,12
Santo Antônio da Alegria,3547908,Ribeirão Preto,1.0,6637.0,1255.0,2020-02,0,0
Santo Antônio da Alegria,3547908,Ribeirão Preto,1.0,6637.0,1255.0,2020-03,0,0
Santo Antônio da Alegria,3547908,Ribeirão Preto,1.0,6637.0,1255.0,2020-04,1,1
Santo Antônio da Alegria,3547908,Ribeirão Preto,1.0,6637.0,1255.0,2020-05,0,0
Santo Antônio da Alegria,3547908,Ribeirão Preto,1.0,6637.0,1255.0,2020-06,0,0
Santo Antônio de Posse,3548005,Campinas,3.0,22849.0,3160.0,2020-02,0,0
Santo Antônio de Posse,3548005,Campinas,3.0,22849.0,3160.0,2020-03,0,0
Santo Antônio de Posse,3548005,Campinas,3.0,22849.0,3160.0,2020-04,1,0
Santo Antônio de Posse,3548005,Campinas,3.0,22849.0,3160.0,2020-05,16,0
Santo Antônio de Posse,3548005,Campinas,3.0,22849.0,3160.0,2020-06,0,0
Santo Antônio do Aracanguá,3548054,Araçatuba,7.0,8252.0,1293.0,2020-02,0,0
Santo Antônio do Aracanguá,3548054,Araçatuba,7.0,8252.0,1293.0,2020-03,0,0
Santo Antônio do Aracanguá,3548054,Araçatuba,7.0,8252.0,1293.0,2020-04,2,0
Santo Antônio do Aracanguá,3548054,Araçatuba,7.0,8252.0,1293.0,2020-05,4,0
Santo Antônio do Aracanguá,3548054,Araçatuba,7.0,8252.0,1293.0,2020-06,0,0
Santo Antônio do Jardim,3548104,São João da Boa Vista,14.0,5826.0,1169.0,2020-02,0,0
Santo Antônio do Jardim,3548104,São João da Boa Vista,14.0,5826.0,1169.0,2020-03,0,0
Santo Antônio do Jardim,3548104,São João da Boa Vista,14.0,5826.0,1169.0,2020-04,0,0
Santo Antônio do Jardim,3548104,São João da Boa Vista,14.0,5826.0,1169.0,2020-05,9,1
Santo Antônio do Jardim,3548104,São João da Boa Vista,14.0,5826.0,1169.0,2020-06,2,0
Santo Antônio do Pinhal,3548203,Taubaté,17.0,6628.0,1061.0,2020-02,0,0
Santo Antônio do Pinhal,3548203,Taubaté,17.0,6628.0,1061.0,2020-03,0,0
Santo Antônio do Pinhal,3548203,Taubaté,17.0,6628.0,1061.0,2020-04,2,0
Santo Antônio do Pinhal,3548203,Taubaté,17.0,6628.0,1061.0,2020-05,6,2
Santo Antônio do Pinhal,3548203,Taubaté,17.0,6628.0,1061.0,2020-06,0,0
Santo Expedito,3548302,Presidente Prudente,2.0,2972.0,585.0,2020-02,0,0
Santo Expedito,3548302,Presidente Prudente,2.0,2972.0,585.0,2020-03,0,0
Santo Expedito,3548302,Presidente Prudente,2.0,2972.0,585.0,2020-04,0,0
Santo Expedito,3548302,Presidente Prudente,2.0,2972.0,585.0,2020-05,4,0
Santo Expedito,3548302,Presidente Prudente,2.0,2972.0,585.0,2020-06,0,0
Santos,3548500,Baixada Santista,13.0,428703.0,95433.0,2020-02,0,0
Santos,3548500,Baixada Santista,13.0,428703.0,95433.0,2020-03,14,0
Santos,3548500,Baixada Santista,13.0,428703.0,95433.0,2020-04,553,47
Santos,3548500,Baixada Santista,13.0,428703.0,95433.0,2020-05,2895,101
Santos,3548500,Baixada Santista,13.0,428703.0,95433.0,2020-06,487,15
Santópolis do Aguapeí,3548401,Araçatuba,7.0,4668.0,700.0,2020-02,0,0
Santópolis do Aguapeí,3548401,Araçatuba,7.0,4668.0,700.0,2020-03,0,0
Santópolis do Aguapeí,3548401,Araçatuba,7.0,4668.0,700.0,2020-04,0,0
Santópolis do Aguapeí,3548401,Araçatuba,7.0,4668.0,700.0,2020-05,1,0
Santópolis do Aguapeí,3548401,Araçatuba,7.0,4668.0,700.0,2020-06,0,0
Sarapuí,3551108,Sorocaba,6.0,10110.0,1478.0,2020-02,0,0
Sarapuí,3551108,Sorocaba,6.0,10110.0,1478.0,2020-03,0,0
Sarapuí,3551108,Sorocaba,6.0,10110.0,1478.0,2020-04,1,0
Sarapuí,3551108,Sorocaba,6.0,10110.0,1478.0,2020-05,4,0
Sarapuí,3551108,Sorocaba,6.0,10110.0,1478.0,2020-06,0,0
Sarutaiá,3551207,Bauru,12.0,3646.0,643.0,2020-02,0,0
Sarutaiá,3551207,Bauru,12.0,3646.0,643.0,2020-03,0,0
Sarutaiá,3551207,Bauru,12.0,3646.0,643.0,2020-04,0,0
Sarutaiá,3551207,Bauru,12.0,3646.0,643.0,2020-05,1,0
Sarutaiá,3551207,Bauru,12.0,3646.0,643.0,2020-06,0,0
Sebastianópolis do Sul,3551306,São José do Rio Preto,15.0,3293.0,673.0,2020-02,0,0
Sebastianópolis do Sul,3551306,São José do Rio Preto,15.0,3293.0,673.0,2020-03,0,0
Sebastianópolis do Sul,3551306,São José do Rio Preto,15.0,3293.0,673.0,2020-04,0,0
Sebastianópolis do Sul,3551306,São José do Rio Preto,15.0,3293.0,673.0,2020-05,0,0
Sebastianópolis do Sul,3551306,São José do Rio Preto,15.0,3293.0,673.0,2020-06,0,0
Serra Azul,3551405,Ribeirão Preto,1.0,12282.0,1425.0,2020-02,0,0
Serra Azul,3551405,Ribeirão Preto,1.0,12282.0,1425.0,2020-03,0,0
Serra Azul,3551405,Ribeirão Preto,1.0,12282.0,1425.0,2020-04,0,0
Serra Azul,3551405,Ribeirão Preto,1.0,12282.0,1425.0,2020-05,1,0
Serra Azul,3551405,Ribeirão Preto,1.0,12282.0,1425.0,2020-06,1,0
Serra Negra,3551603,Campinas,3.0,27440.0,5669.0,2020-02,0,0
Serra Negra,3551603,Campinas,3.0,27440.0,5669.0,2020-03,0,0
Serra Negra,3551603,Campinas,3.0,27440.0,5669.0,2020-04,1,0
Serra Negra,3551603,Campinas,3.0,27440.0,5669.0,2020-05,10,0
Serra Negra,3551603,Campinas,3.0,27440.0,5669.0,2020-06,3,0
Serrana,3551504,Ribeirão Preto,1.0,44434.0,4998.0,2020-02,0,0
Serrana,3551504,Ribeirão Preto,1.0,44434.0,4998.0,2020-03,0,0
Serrana,3551504,Ribeirão Preto,1.0,44434.0,4998.0,2020-04,2,2
Serrana,3551504,Ribeirão Preto,1.0,44434.0,4998.0,2020-05,29,2
Serrana,3551504,Ribeirão Preto,1.0,44434.0,4998.0,2020-06,5,1
Sertãozinho,3551702,Ribeirão Preto,1.0,122355.0,17281.0,2020-02,0,0
Sertãozinho,3551702,Ribeirão Preto,1.0,122355.0,17281.0,2020-03,0,0
Sertãozinho,3551702,Ribeirão Preto,1.0,122355.0,17281.0,2020-04,11,2
Sertãozinho,3551702,Ribeirão Preto,1.0,122355.0,17281.0,2020-05,38,2
Sertãozinho,3551702,Ribeirão Preto,1.0,122355.0,17281.0,2020-06,6,0
Sete Barras,3551801,Registro,9.0,12628.0,2076.0,2020-02,0,0
Sete Barras,3551801,Registro,9.0,12628.0,2076.0,2020-03,0,0
Sete Barras,3551801,Registro,9.0,12628.0,2076.0,2020-04,0,0
Sete Barras,3551801,Registro,9.0,12628.0,2076.0,2020-05,3,0
Sete Barras,3551801,Registro,9.0,12628.0,2076.0,2020-06,2,0
Severínia,3551900,Barretos,16.0,17126.0,2206.0,2020-02,0,0
Severínia,3551900,Barretos,16.0,17126.0,2206.0,2020-03,0,0
Severínia,3551900,Barretos,16.0,17126.0,2206.0,2020-04,0,0
Severínia,3551900,Barretos,16.0,17126.0,2206.0,2020-05,9,0
Severínia,3551900,Barretos,16.0,17126.0,2206.0,2020-06,4,0
Silveiras,3552007,Taubaté,17.0,6204.0,1026.0,2020-02,0,0
Silveiras,3552007,Taubaté,17.0,6204.0,1026.0,2020-03,0,0
Silveiras,3552007,Taubaté,17.0,6204.0,1026.0,2020-04,0,0
Silveiras,3552007,Taubaté,17.0,6204.0,1026.0,2020-05,0,0
Silveiras,3552007,Taubaté,17.0,6204.0,1026.0,2020-06,0,0
Socorro,3552106,Campinas,3.0,38783.0,7970.0,2020-02,0,0
Socorro,3552106,Campinas,3.0,38783.0,7970.0,2020-03,0,0
Socorro,3552106,Campinas,3.0,38783.0,7970.0,2020-04,2,0
Socorro,3552106,Campinas,3.0,38783.0,7970.0,2020-05,7,1
Socorro,3552106,Campinas,3.0,38783.0,7970.0,2020-06,3,2
Sorocaba,3552205,Sorocaba,6.0,658547.0,96498.0,2020-02,0,0
Sorocaba,3552205,Sorocaba,6.0,658547.0,96498.0,2020-03,3,1
Sorocaba,3552205,Sorocaba,6.0,658547.0,96498.0,2020-04,123,20
Sorocaba,3552205,Sorocaba,6.0,658547.0,96498.0,2020-05,794,23
Sorocaba,3552205,Sorocaba,6.0,658547.0,96498.0,2020-06,164,7
Sud Mennucci,3552304,Araçatuba,7.0,7713.0,1262.0,2020-02,0,0
Sud Mennucci,3552304,Araçatuba,7.0,7713.0,1262.0,2020-03,0,0
Sud Mennucci,3552304,Araçatuba,7.0,7713.0,1262.0,2020-04,0,0
Sud Mennucci,3552304,Araçatuba,7.0,7713.0,1262.0,2020-05,4,0
Sud Mennucci,3552304,Araçatuba,7.0,7713.0,1262.0,2020-06,1,0
Sumaré,3552403,Campinas,3.0,283212.0,34837.0,2020-02,0,0
Sumaré,3552403,Campinas,3.0,283212.0,34837.0,2020-03,0,0
Sumaré,3552403,Campinas,3.0,283212.0,34837.0,2020-04,28,1
Sumaré,3552403,Campinas,3.0,283212.0,34837.0,2020-05,163,6
Sumaré,3552403,Campinas,3.0,283212.0,34837.0,2020-06,21,2
Suzano,3552502,Grande São Paulo,10.0,291002.0,37156.0,2020-02,0,0
Suzano,3552502,Grande São Paulo,10.0,291002.0,37156.0,2020-03,1,0
Suzano,3552502,Grande São Paulo,10.0,291002.0,37156.0,2020-04,163,14
Suzano,3552502,Grande São Paulo,10.0,291002.0,37156.0,2020-05,493,36
Suzano,3552502,Grande São Paulo,10.0,291002.0,37156.0,2020-06,83,11
Suzanápolis,3552551,Araçatuba,7.0,3947.0,642.0,2020-02,0,0
Suzanápolis,3552551,Araçatuba,7.0,3947.0,642.0,2020-03,0,0
Suzanápolis,3552551,Araçatuba,7.0,3947.0,642.0,2020-04,0,0
Suzanápolis,3552551,Araçatuba,7.0,3947.0,642.0,2020-05,0,0
Suzanápolis,3552551,Araçatuba,7.0,3947.0,642.0,2020-06,0,0
São Bento do Sapucaí,3548609,Taubaté,17.0,10530.0,2027.0,2020-02,0,0
São Bento do Sapucaí,3548609,Taubaté,17.0,10530.0,2027.0,2020-03,0,0
São Bento do Sapucaí,3548609,Taubaté,17.0,10530.0,2027.0,2020-04,0,0
São Bento do Sapucaí,3548609,Taubaté,17.0,10530.0,2027.0,2020-05,1,0
São Bento do Sapucaí,3548609,Taubaté,17.0,10530.0,2027.0,2020-06,0,0
São Bernardo do Campo,3548708,Grande São Paulo,10.0,812086.0,122274.0,2020-02,0,0
São Bernardo do Campo,3548708,Grande São Paulo,10.0,812086.0,122274.0,2020-03,44,1
São Bernardo do Campo,3548708,Grande São Paulo,10.0,812086.0,122274.0,2020-04,638,44
São Bernardo do Campo,3548708,Grande São Paulo,10.0,812086.0,122274.0,2020-05,1941,167
São Bernardo do Campo,3548708,Grande São Paulo,10.0,812086.0,122274.0,2020-06,302,13
São Caetano do Sul,3548807,Grande São Paulo,10.0,151244.0,34932.0,2020-02,0,0
São Caetano do Sul,3548807,Grande São Paulo,10.0,151244.0,34932.0,2020-03,30,1
São Caetano do Sul,3548807,Grande São Paulo,10.0,151244.0,34932.0,2020-04,155,8
São Caetano do Sul,3548807,Grande São Paulo,10.0,151244.0,34932.0,2020-05,403,30
São Caetano do Sul,3548807,Grande São Paulo,10.0,151244.0,34932.0,2020-06,130,1
São Carlos,3548906,Araraquara,8.0,242632.0,40879.0,2020-02,0,0
São Carlos,3548906,Araraquara,8.0,242632.0,40879.0,2020-03,0,0
São Carlos,3548906,Araraquara,8.0,242632.0,40879.0,2020-04,14,3
São Carlos,3548906,Araraquara,8.0,242632.0,40879.0,2020-05,109,2
São Carlos,3548906,Araraquara,8.0,242632.0,40879.0,2020-06,42,0
São Francisco,3549003,São José do Rio Preto,15.0,2677.0,612.0,2020-02,0,0
São Francisco,3549003,São José do Rio Preto,15.0,2677.0,612.0,2020-03,0,0
São Francisco,3549003,São José do Rio Preto,15.0,2677.0,612.0,2020-04,0,0
São Francisco,3549003,São José do Rio Preto,15.0,2677.0,612.0,2020-05,0,0
São Francisco,3549003,São José do Rio Preto,15.0,2677.0,612.0,2020-06,0,0
São Joaquim da Barra,3549409,Franca,4.0,50274.0,8130.0,2020-02,0,0
São Joaquim da Barra,3549409,Franca,4.0,50274.0,8130.0,2020-03,0,0
São Joaquim da Barra,3549409,Franca,4.0,50274.0,8130.0,2020-04,3,0
São Joaquim da Barra,3549409,Franca,4.0,50274.0,8130.0,2020-05,11,0
São Joaquim da Barra,3549409,Franca,4.0,50274.0,8130.0,2020-06,3,0
São José da Bela Vista,3549508,Franca,4.0,8727.0,1206.0,2020-02,0,0
São José da Bela Vista,3549508,Franca,4.0,8727.0,1206.0,2020-03,0,0
São José da Bela Vista,3549508,Franca,4.0,8727.0,1206.0,2020-04,0,0
São José da Bela Vista,3549508,Franca,4.0,8727.0,1206.0,2020-05,1,0
São José da Bela Vista,3549508,Franca,4.0,8727.0,1206.0,2020-06,0,0
São José do Barreiro,3549607,Taubaté,17.0,4070.0,703.0,2020-02,0,0
São José do Barreiro,3549607,Taubaté,17.0,4070.0,703.0,2020-03,0,0
São José do Barreiro,3549607,Taubaté,17.0,4070.0,703.0,2020-04,0,0
São José do Barreiro,3549607,Taubaté,17.0,4070.0,703.0,2020-05,0,0
São José do Barreiro,3549607,Taubaté,17.0,4070.0,703.0,2020-06,0,0
São José do Rio Pardo,3549706,São João da Boa Vista,14.0,53206.0,10348.0,2020-02,0,0
São José do Rio Pardo,3549706,São João da Boa Vista,14.0,53206.0,10348.0,2020-03,1,0
São José do Rio Pardo,3549706,São João da Boa Vista,14.0,53206.0,10348.0,2020-04,3,0
São José do Rio Pardo,3549706,São João da Boa Vista,14.0,53206.0,10348.0,2020-05,10,2
São José do Rio Pardo,3549706,São João da Boa Vista,14.0,53206.0,10348.0,2020-06,7,0
São José do Rio Preto,3549805,São José do Rio Preto,15.0,447924.0,79391.0,2020-02,0,0
São José do Rio Preto,3549805,São José do Rio Preto,15.0,447924.0,79391.0,2020-03,6,0
São José do Rio Preto,3549805,São José do Rio Preto,15.0,447924.0,79391.0,2020-04,82,8
São José do Rio Preto,3549805,São José do Rio Preto,15.0,447924.0,79391.0,2020-05,609,12
São José do Rio Preto,3549805,São José do Rio Preto,15.0,447924.0,79391.0,2020-06,57,1
São José dos Campos,3549904,Taubaté,17.0,710654.0,103840.0,2020-02,0,0
São José dos Campos,3549904,Taubaté,17.0,710654.0,103840.0,2020-03,9,0
São José dos Campos,3549904,Taubaté,17.0,710654.0,103840.0,2020-04,210,10
São José dos Campos,3549904,Taubaté,17.0,710654.0,103840.0,2020-05,680,25
São José dos Campos,3549904,Taubaté,17.0,710654.0,103840.0,2020-06,119,4
São João da Boa Vista,3549102,São João da Boa Vista,14.0,87340.0,16640.0,2020-02,0,0
São João da Boa Vista,3549102,São João da Boa Vista,14.0,87340.0,16640.0,2020-03,0,0
São João da Boa Vista,3549102,São João da Boa Vista,14.0,87340.0,16640.0,2020-04,16,0
São João da Boa Vista,3549102,São João da Boa Vista,14.0,87340.0,16640.0,2020-05,36,5
São João da Boa Vista,3549102,São João da Boa Vista,14.0,87340.0,16640.0,2020-06,3,0
São João das Duas Pontes,3549201,São José do Rio Preto,15.0,2476.0,489.0,2020-02,0,0
São João das Duas Pontes,3549201,São José do Rio Preto,15.0,2476.0,489.0,2020-03,0,0
São João das Duas Pontes,3549201,São José do Rio Preto,15.0,2476.0,489.0,2020-04,0,0
São João das Duas Pontes,3549201,São José do Rio Preto,15.0,2476.0,489.0,2020-05,4,1
São João das Duas Pontes,3549201,São José do Rio Preto,15.0,2476.0,489.0,2020-06,4,0
São João de Iracema,3549250,São José do Rio Preto,15.0,1850.0,357.0,2020-02,0,0
São João de Iracema,3549250,São José do Rio Preto,15.0,1850.0,357.0,2020-03,0,0
São João de Iracema,3549250,São José do Rio Preto,15.0,1850.0,357.0,2020-04,0,0
São João de Iracema,3549250,São José do Rio Preto,15.0,1850.0,357.0,2020-05,0,0
São João de Iracema,3549250,São José do Rio Preto,15.0,1850.0,357.0,2020-06,0,0
São João do Pau d'Alho,3549300,Presidente Prudente,2.0,1985.0,529.0,2020-02,0,0
