id,tweet_text,tweet_date,query_used
1047470108610875392,"aí cansei de criar expectativas, foda-se nunca fez questão n eh agora q vai fazer. Só que dessa vez, eu também não vou :)",Wed Oct 03 12:55:09 +0000 2018,:)
1049120654191157248,@Pedro_5765 meus amigos que me chamam p sair diferente de vc :),Mon Oct 08 02:13:50 +0000 2018,:)
1045076791067594752,"'Quando tem bagunça dentro da família, ninguém chama o Meirelles, não. Chama uma tia, uma avó, uma mulher corajosa pra botar ordem na casa, unir todo mundo e fazer a família conversar', diz Marina Silva https://t.co/xrHj7CCW38 #Eleições2018 #DebateSBT https://t.co/R4Oc1rp3lg",Wed Sep 26 22:24:58 +0000 2018,folha
1047489851422126080,"@AwesomeCapaldi Hey now, hey now~ hahaha talvez tenha sido daquela vez que eu fiquei viciado nela e comentei que tava ouvindo todos os cover que achei dela por aqui :D",Wed Oct 03 14:13:36 +0000 2018,:)
1037989004153577472,Onde estão documentos e objetos que ajudam a contar a história do Brasil https://t.co/v3nT7TygWz,Fri Sep 07 09:00:38 +0000 2018,veja
1046925009892102144,alguém me mima :( https://t.co/SnepgHVBnd,Tue Oct 02 00:49:07 +0000 2018,:(
1049164431580692480,@mthuesrs affff mano :( absurdamente triste,Mon Oct 08 05:07:47 +0000 2018,:(
1037878115824033792,Missão Garatéa leva projeto de alunos brasileiros ao espaço https://t.co/IFZVRZ3FDC via @usponline https://t.co/MtAwmmMiro,Fri Sep 07 01:40:00 +0000 2018,estadao
1037141020306272256,"Aos 33, Filipe Luis e Thiago Silva não querem ser julgados pela idade https://t.co/Mg4ZetuePm",Wed Sep 05 00:51:03 +0000 2018,folha
1043223336707227648,Sumiço coincide com crescente pressão sobre o economista por reportagens em que é protagonista https://t.co/9UBuVZootq,Fri Sep 21 19:40:00 +0000 2018,folha
1045366436645023744,"Devia estudar os Lusíadas, maaaaasssssssss não vai acontecer :)",Thu Sep 27 17:35:55 +0000 2018,:)
1046251123659722752,"@LucyGuerrero Sério? :((((, ce já viu Code Geass? Tá no Netflix!! o/, qualquer coisa veja Attack on Titan pq tá sensacional",Sun Sep 30 04:11:20 +0000 2018,:(
1046273797542817792,Não pera ainda n :(,Sun Sep 30 05:41:26 +0000 2018,:(
1037711078715793408,Notas e moedas estão com os dias contados nas ruas de Londres https://t.co/xl1I0mpB0z,Thu Sep 06 14:36:15 +0000 2018,exame
1049294228440977408,"@toomuchheat__ Vá, para relaxar, hoje vou ao museu da história natural ! Sem tomar partido de nada nem ninguém :) #RicarduzUSA",Mon Oct 08 13:43:33 +0000 2018,:)
1049268008344932352,@RBricardo10 Foi bemmm sim senhor :)),Mon Oct 08 11:59:22 +0000 2018,:)
1049142152759050240,@GregBonini :( força amigo,Mon Oct 08 03:39:15 +0000 2018,:(
1046926830584913921,@itroye poxa eu não queria estar tão longe assim :(,Tue Oct 02 00:56:22 +0000 2018,:(
1049253615477706752,"Caralho, tinha um passarinho la na sala, eu liguei o ventilador ele voo no ventilador e morreu :(",Mon Oct 08 11:02:10 +0000 2018,:(
1047466929924071424,"Espero que a tua resposta tenha sido a brincar porque senão, espero que tomes juízo. E sobretudo cuidado! — Claro que estava a brincar ahahahha não era capaz :) https://t.co/9FsAEmeosB",Wed Oct 03 12:42:31 +0000 2018,:)
1048429796970188802,@azaghal @jwallauer ou a @CrisBartis pra aproveitar o hype dos podcasts no metro kkkk mas seriam ótimas entrevistadas :),Sat Oct 06 04:28:37 +0000 2018,:)
1045396486543069184,Now nem falamos :) https://t.co/e3D2VMHdWQ,Thu Sep 27 19:35:19 +0000 2018,:)
1050116058735099906,Polícia Federal diz que arma usada por eleitor na urna é falsa https://t.co/Z2Sn6cwolp,Wed Oct 10 20:09:13 +0000 2018,exame
1049310355133026304,@bchartsnet gente :((((,Mon Oct 08 14:47:38 +0000 2018,:(
1042009589149982721,Passagem do furacão Florence deixa 32 mortos e inundações ainda ameaçam cidades dos EUA https://t.co/2bQt9owXNL #G1 https://t.co/xANSoZqj6L,Tue Sep 18 11:17:00 +0000 2018,g1
1047457248837087233,mas no segundo turno é haddad :),Wed Oct 03 12:04:03 +0000 2018,:)
1047558336500195329,"@MicaliBruno Opa, galerinha do Meia-Lua estará lá todos os dias também. :)",Wed Oct 03 18:45:44 +0000 2018,:)
1037059219793403904,"Hoje, o Brasil tem 430 mil aprendizes com contratos ativos.🙋‍♂🙋‍♀👏 Desde 2005, quando a Lei da Aprendizagem entrou em vigor, já foram contratados 3,4 milhões de jovens nessa modalidade. Vem saber mais: https://t.co/RRz4eLSvoN #Aprendizagem #Inserção #Trabalho https://t.co/BluHOPEEW6",Tue Sep 04 19:26:00 +0000 2018,#trabalho
1049144123201138688,@misscaviar Grande argumento! Esperava algo melhor de alguém que é fã de uma das melhores heroínas da DC. :),Mon Oct 08 03:47:05 +0000 2018,:)
1045366703474049024,"Disse o mesmo à minha mãe, mas em vez de dizer coelho disse que quero um Vasco de estimação :) foi lindo https://t.co/0ktFt9c5Sh",Thu Sep 27 17:36:58 +0000 2018,:)
1049321133328228352,@4LaNlol1 Não ganho milhoes né kakakaka :(,Mon Oct 08 15:30:28 +0000 2018,:(
1050155205545906176,"'Você comprou uma briga com quem não deveria"", diz presidente das torcidas organizadas em referência a Major Olímpio https://t.co/2TaZO4M4I9 #Eleições2018 https://t.co/9ou9cxYtXM",Wed Oct 10 22:44:46 +0000 2018,folha
1050762170437373952,"@Esvaber Obrigado por mandar esse vídeo, muito legal! :)",Fri Oct 12 14:56:38 +0000 2018,:)
1043909622837456896,😱NOVOS FILMES E SÉRIES ESTÃO CHEGANDO NA NETFLIX ESTA SEMANA👉https://t.co/pKE3MfHuwN #netflix #netflixbrasil #filmes #séries #animação #desenho #anime #documentário #movie #cinema #sdv #bolsonaro #net #youtube #notícia #news #assistir #baixar #lançamentos #estreias #novidades https://t.co/wuoOLbM63k,Sun Sep 23 17:07:03 +0000 2018,#noticia
1044953817241014272,"Após 4 meses de queda, juros do cartão de crédito voltam a subir https://t.co/kgixdZi0BV",Wed Sep 26 14:16:18 +0000 2018,veja
1049304269294370816,"@gfcjjmn @SrtaCamren é sim moça, faz aniversário de 4 anos hoje :(((",Mon Oct 08 14:23:27 +0000 2018,:(
1038381564235796480,Superar vandalismo é prova às startups de bikes compartilhadas – e ao país https://t.co/G8iqJV0PSz,Sat Sep 08 11:00:31 +0000 2018,exame
1046779887539949569,@slysharpshooter a letra me pegou com eles e eu tô triste de amor até agora :(((( 💖,Mon Oct 01 15:12:28 +0000 2018,:(
1046742467951947776,@dmljeon Dormi só 3hrs :(,Mon Oct 01 12:43:46 +0000 2018,:(
1044209840476741637,"&gt;@EstadaoEconomia Confiança do consumidor cai em setembro, mostra FGV https://t.co/FTbGt3equ7",Mon Sep 24 13:00:01 +0000 2018,estadao
1049270211931774979,@ljosuedias coragem e força amigo :( tô muito preocupada com todos os amigos e conhecidos de pele escura,Mon Oct 08 12:08:07 +0000 2018,:(
1046250824580521984,@Chelawuera Fuiste? No te vi (me fui antes) :(,Sun Sep 30 04:10:09 +0000 2018,:(
1048198872340844544,Corretoras zeram taxas de corretagem; como saber se vale a pena https://t.co/7XzF6KJfsN,Fri Oct 05 13:11:00 +0000 2018,veja
1047496621838282752,marquei a prova 14:00 e sai da sala as 10hrs :) partiu morfa na unisuam,Wed Oct 03 14:40:30 +0000 2018,:)
1049315184890851328,Entao chama // {nao posso mandar msg pra sua conta} — Agora pode :) https://t.co/0fF5A2y4ux,Mon Oct 08 15:06:50 +0000 2018,:)
1046718561673261056,"mas cara, isso é meio errado sabe? :(",Mon Oct 01 11:08:46 +0000 2018,:(
1046744690001948672,@cabeyyoloves @cmilasphile Vamos por então :),Mon Oct 01 12:52:36 +0000 2018,:)
1037456588255051782,Hospital de Porto Alegre terceiriza serviços de limpeza e nutrição e demite 350 funcionários https://t.co/aj0iJRazI8 #G1 #G1RS https://t.co/li9ieg4mfZ,Wed Sep 05 21:45:00 +0000 2018,g1
1049221236780355584,@twiceyoui eu também não miga :( forças aí ♡,Mon Oct 08 08:53:31 +0000 2018,:(
1043303872989720576,"Coringa de Joaquin Phoenix aparece em vídeo, dessa vez com disfarce de palhaço https://t.co/4uef442XpT #G1 https://t.co/rpRWcmo8tt",Sat Sep 22 01:00:01 +0000 2018,g1
1041344720222474241,Embate entre Netflix e HBO dever marcar premiação do Emmy https://t.co/ZEIStzruQB,Sun Sep 16 15:15:03 +0000 2018,folha
1037854316026122240,Agressor diz à polícia que esfaqueou Bolsonaro por motivos pessoais e a mando de Deus https://t.co/YNZNiQfFcj #Eleições2018 https://t.co/ouP92Jf3Gp,Fri Sep 07 00:05:25 +0000 2018,folha
1030955748753387522,De fato... nunca mais.... sei nem onde andam que paradeiro tomaram.... kkkkkkkkkkk #boanoite #noiteboa #noiteabençoada #rindomuito #rindoalto #rindoate2020 #cavernadodragao #noticias #paradeiro #andanças #rindoparanaochorar #sabadou #sqn #fato https://t.co/IyCUzs5M61,Sat Aug 18 23:12:59 +0000 2018,#fato
1046228549311582208,@OliveiiraMatt Por enquanto não :(,Sun Sep 30 02:41:38 +0000 2018,:(
1049176485809082368,@yeonwontxn poxa fadinha :((( se estivermos vivas até 2022 vai ser ciro12 na certa👉😍,Mon Oct 08 05:55:41 +0000 2018,:(
1049226976173719552,"Nunca ia dar certo msm, ele não apoia o Bolsolindo :(",Mon Oct 08 09:16:19 +0000 2018,:(
1050223210757742592,"Porsche, Maserati e Lamborghini de vice da Guiné foram levados de prédio de luxo em SP para Embaixada no DF https://t.co/aBxGJg9lwt -via @fausto_macedo",Thu Oct 11 03:15:00 +0000 2018,estadao
1045489263230562305,"um conselho do coração pra vc não deixa quem realmente está com vc por pessoas de oportunidade :) — Não sei oque quer dizer com isso mas obrigada pelo conselho, pessoas que ESTÃO comigo eu sei quem... https://t.co/l3fYepxWSi",Fri Sep 28 01:43:59 +0000 2018,:)
1048415512370266112,"@sadmikayuu Anjinho, se vc quiser alguem para extravasar, pode contar comigo viu?! Fique a vontade sempre :D saiba que voce é mto importante para aqueles ao seu redor, pode nn parecer, mas é!",Sat Oct 06 03:31:51 +0000 2018,:)
1045399950845247490,"Após AVC, Ziraldo tem melhora no estado de saúde. https://t.co/vzquXc8qEQ https://t.co/xmQcZGq59c",Thu Sep 27 19:49:05 +0000 2018,jornaloglobo
1045512914168242176,"eu lembro até hoje que meu primeiro tweet foi ""vegetandooooo :D"" #MeuAniversárioDoTwitter https://t.co/jsK9p09KJ8",Fri Sep 28 03:17:58 +0000 2018,:)
1046767257832050688,"N quis trazer guarda chuva pq o pai smp me busca, só esqueci q hj ele tá trabalhando kkkkk :(",Mon Oct 01 14:22:16 +0000 2018,:(
1045382802013900800,@thiagozs o dono da napoli ainda vai virar millionario com a gente :),Thu Sep 27 18:40:56 +0000 2018,:)
1049987911024693248,Guarda Municipal do Rio de Janeiro voltará a usar arma de choque https://t.co/gLyCrxnIog https://t.co/1d65JAvBB0,Wed Oct 10 11:40:00 +0000 2018,estadao
1037798711697571841,Você Já Se Imaginou Ganhando Na Loteria E Usufruindo A Vida Dos Seus Sonhos? 😍 ⠀ Bora Acreditar! ➡️ https://t.co/1QnmLRWFbT 🔝 ⠀ #netsorte #diadesorte #portalnetsorte #resultados #trabalho #dedicacao #loteria #lotofacil #megasena #quina #quadra #ganharnamega #sorte https://t.co/8p28Klo94M,Thu Sep 06 20:24:28 +0000 2018,#trabalho
1047383349713616896,Partiu dormir 3 horas e depois acordar p ir fazer 4 provas e depois estudar pra Lc e Charles :),Wed Oct 03 07:10:24 +0000 2018,:)
1046580457612107776,&gt;@EstadaoEsporte Presidente do Atlético-PR detona juiz após derrota para o Santos: 'Vergonha' https://t.co/AaxOzDfbwq,Mon Oct 01 02:00:00 +0000 2018,estadao
1049480326404296704,Polícia mata quatro adolescentes após suposta troca de tiros em SP https://t.co/rIC0LFC63e,Tue Oct 09 02:03:02 +0000 2018,folha
1047330767574118400,@DMenorOficial ele ia chamar Atena pra dar vida a estátua e dos iria mata-la :),Wed Oct 03 03:41:28 +0000 2018,:)
1045393412835430400,Brasileiro que mora nos EUA poderá se aposentar por idade no Brasil https://t.co/j6fY5pP9iG,Thu Sep 27 19:23:06 +0000 2018,exame
1046921158946369537,td q eu precisava agora era de um abraço coletivo das minhas quatro amiguinhas :(,Tue Oct 02 00:33:49 +0000 2018,:(
1042939082282885120,Veja o que é #FATO ou #FAKE na entrevista de Paulo Skaf ao G1 e à CBN https://t.co/wirYe2O8Z9,Fri Sep 21 00:50:28 +0000 2018,#fato
1046953436695224320,Conseguiste concretizar alguns objetivos este ano? — naum :( https://t.co/5D2gljllEz,Tue Oct 02 02:42:05 +0000 2018,:(
1048412716107321345,interessada em alguém? — sim :) https://t.co/iKgCTxD1VO,Sat Oct 06 03:20:44 +0000 2018,:)
1045478132030074881,amanhã tenho prova oral e estou rouca :) morre,Fri Sep 28 00:59:45 +0000 2018,:)
1047071670727520258,//Estou muito perdida nesse lugar :(,Tue Oct 02 10:31:54 +0000 2018,:(
1034430401434083330,@blogdojefferson Não existe petista de graça. Onde tem PT tem corrupção. #fato,Tue Aug 28 13:20:01 +0000 2018,#fato
1041787675676692481,Curtiu a vaga? Cadastre seu currículo em https://t.co/X52U4xZ1g1 ou marque aquela pessoa que vai se interessar por essa oportunidade. ☺️ #java #analista #desenvolvedor #oportunidade #emprego #vagas #Tecnologia #TI #floripa https://t.co/IbrajoMNUO,Mon Sep 17 20:35:12 +0000 2018,#oportunidade
1044346325670776832,Implante de medula revolucionário ajuda paraplégicos a voltarem a andar https://t.co/GB8pdmiSUs,Mon Sep 24 22:02:21 +0000 2018,veja
1031254695648653312,"Ainda para você, bacharel em direito, apaixonado pela CLT, não perca essa baita oportunidade: 15% de DESCONTO no curso EXTENSIVO ESSENCIAL CARREIRAS TRABALHISTAS 👉 https://t.co/zmLQF6fogR #concurso #concurseiro #trabalho #desconto https://t.co/v71Vi1TvcF",Sun Aug 19 19:00:53 +0000 2018,#trabalho
1048231336295772161,Pedro Doria: 'E o Brasil virou uma rede social' -via @EstadaoLink https://t.co/HwVwfI5FWr https://t.co/gMkFdJlqK2,Fri Oct 05 15:20:00 +0000 2018,estadao
1047546972369035264,"Olá!! Tudo bem? Ana, me inscrevi exatamente por este site. Mandei uma mensagem com o print da inscrição. Muito obrigado! :) https://t.co/AmsTkSePC5",Wed Oct 03 18:00:35 +0000 2018,:)
1046948966468857856,eu te amo tanto :( https://t.co/yg8KgbPboO,Tue Oct 02 02:24:19 +0000 2018,:(
1049299480762339328,@trovejantes a maioria dos participantes do MC são conservadores :( acho que ali só se salva a Paola mesmo,Mon Oct 08 14:04:25 +0000 2018,:(
1047556148390494209,Autoridade tributária de NY investiga acusações de fraude contra Trump https://t.co/d8POaxiupg,Wed Oct 03 18:37:03 +0000 2018,folha
1048392847811104768,Ok! Já posso ver minha temporada de O atirador ? Já posso ver :),Sat Oct 06 02:01:47 +0000 2018,:)
1044290369310138368,Há 45 candidatas e candidatos LGBT disputando cargos no Legislativo; em 2010 eram cinco https://t.co/vflJBSNdnT,Mon Sep 24 18:20:00 +0000 2018,folha
1040689272741879808,Especialista em segurança dá dicas para evitar assaltos no trânsito. Confira no link: https://t.co/bWxA8LZgg3 🎥📺🇧🇷 ••• #FalaBrasil #Jornalismo #Matéria #Notícia #RecordTVBelém https://t.co/5W21jmevCk,Fri Sep 14 19:50:32 +0000 2018,#noticia
1032299170642763776,"Analista Fiscal - Rio de Janeiro, RJ https://t.co/tre02SYhoA #emprego #oportunidade #vaga",Wed Aug 22 16:11:16 +0000 2018,#oportunidade
1046793216182378496,@isadoratejada nao creio isa :((,Mon Oct 01 16:05:25 +0000 2018,:(
1046239261274460166,@kamizquirdo que me emputa alv &gt;:(,Sun Sep 30 03:24:12 +0000 2018,:(
1038170040951103488,Homem é condenado a 16 anos de prisão por matar ex-namorada a facadas por ciúme https://t.co/udEV57C93u #G1 https://t.co/j5POJtVzrs,Fri Sep 07 21:00:00 +0000 2018,g1
1045351381744398342,@ResendeBL Acabei de te responder lá! :) https://t.co/5yUsfK64x1,Thu Sep 27 16:36:05 +0000 2018,:)
1042163856347258880,"13 anos depois, um dos líderes do assalto ao Banco Central é preso https://t.co/AzCOongX5B",Tue Sep 18 21:30:00 +0000 2018,estadao
1049313689084579840,"@andressa_pg1 somos duas :( somos milhões na vdd ne, muita força p todo mundo... ta foda",Mon Oct 08 15:00:53 +0000 2018,:(
1039893898620018689,&gt;@esportefera Casagrande critica postura de Neymar no amistoso: 'tem de jogar sério' https://t.co/N1O9tIXZnl https://t.co/CF7ji01QKc,Wed Sep 12 15:10:00 +0000 2018,estadao
1049136202702606336,@Btsjaque mas como eu ia saber? vc me enganou :(,Mon Oct 08 03:15:37 +0000 2018,:(
1049145023760146432,"@Hee_walker ok, quando a merda feder, vou te lembrar desse post. passar bem :)",Mon Oct 08 03:50:40 +0000 2018,:)
1046234257792933890,EU AMO TANTO TANTO TANTO TANTO TANTO WONDERLAND :(((,Sun Sep 30 03:04:19 +0000 2018,:(
1048576611103068166,Não é verdade que empresas farão demissões se partidos de esquerda vencerem eleições https://t.co/DwQdY9SOkA https://t.co/D7buvu87c1,Sat Oct 06 14:12:00 +0000 2018,folha
1048906735543574528,"Jair Bolsonaro vota em escola da Vila Militar, no Rio de Janeiro https://t.co/7bRxoTK1fz #Eleições2018 #G1 https://t.co/MFKRirF4KL",Sun Oct 07 12:03:48 +0000 2018,g1
1052610640014135296,"@SenadoFederal 👏👏👏PARABÉNS Merecem Medalhas! Hora de Verificar a Fundo os ""Profissionais"" #AgentesComunitáriosDeSaúde Maioria Daqui 👉 #Maceió São os Pendurados em ""Cabides de Empregos"" Não Produzem! Não Trabalham! Escondidos em Casa! Mas... RECEBEM $$$ Religiosamente Seus Salários! #FATO https://t.co/AUpIjRUHm6",Wed Oct 17 17:21:47 +0000 2018,#fato
1046916749453680640,"@isbellamaral :( pior que eu não sei como eu fico assim perto de pessoas, sendo que não é nada do que tô sentindo",Tue Oct 02 00:16:18 +0000 2018,:(
1046780104448389120,"@luisfvmartins Estamos à disposição, Luis! :)",Mon Oct 01 15:13:19 +0000 2018,:)
1045357845192077313,"AHAHAHA a gaja vem para o twitter dizer o que não me consegue dizer na cara, fraca :)",Thu Sep 27 17:01:46 +0000 2018,:)
1039212950584807430,"Nasa divulga fotos do furacão Florence, que se agiganta rumo aos EUA https://t.co/lRLchbbu8K",Mon Sep 10 18:04:09 +0000 2018,exame
1046241042650025984,perdi um culto incrível hj......:(,Sun Sep 30 03:31:17 +0000 2018,:(
1052926060201951232,#noticia Melo Moreno @melomorenoESP https://t.co/RU0MFIA3Co,Thu Oct 18 14:15:09 +0000 2018,#noticia
1046923603550318598,"@augustopureza :((((( onco é pesado demaissss, se era p mim como paciente fico pensando para os médicos que convivem com aquilo todo santo dia e com varios casos :(",Tue Oct 02 00:43:32 +0000 2018,:(
1045370456474292224,@Vircolombo porque mentis :P,Thu Sep 27 17:51:53 +0000 2018,:)
1049253054959300608,Estudar na faculdade já é difícil agora imaginem com a matéria em inglês :-))),Mon Oct 08 10:59:57 +0000 2018,:)
1031647078919876608,#curiosidade: Por que nos espreguiçamos ao acordar? https://t.co/eOvD1PwTP0,Mon Aug 20 21:00:05 +0000 2018,#curiosidade
1045450843762438145,@jjkanpan Esse aqui :) https://t.co/AQypSixxG8,Thu Sep 27 23:11:19 +0000 2018,:)
1046792440940761088,@selfharmedbody meu deus :((((,Mon Oct 01 16:02:21 +0000 2018,:(
1050767200607510528,"@TiagoG_21 inteligente Tiago, tiveste teste de francês ontem não tinha gramática e tinha 3 composições podias me ter vindo ajudar :)",Fri Oct 12 15:16:37 +0000 2018,:)
1046968091522084864,@wavzrlyearp caralho que eu entendo demais :(,Tue Oct 02 03:40:19 +0000 2018,:(
1047485171400953856,Melhor Nidalee é a do @LOL_ShrimP :D #Worlds2018,Wed Oct 03 13:55:00 +0000 2018,:)
1037449038730285065,"Amazon, chegou a US$ 1 tri, valia o mesmo que a Ambev há 10 anos https://t.co/yhn8VxnYIC #G1 https://t.co/woVTXAa9cs",Wed Sep 05 21:15:00 +0000 2018,g1
1046782835808501761,@vgtgyvr hordarural nunca mais lançou outro brinquedo historia :( https://t.co/AcrPcAQUta,Mon Oct 01 15:24:10 +0000 2018,:(
1035135873279553536,GANHE 10 dias de Monitoramento de Facebook e Instagram! Quer saber como? 👉 Fale com a gente no chat 💬 https://t.co/Hld2xlYihC #grupotopclip #topclip #assessoriadeimprensa #mkt #marketing #clipping #press #oferta #insta #facebook #oportunidade https://t.co/f7w7TSiBdK,Thu Aug 30 12:03:18 +0000 2018,#oportunidade
1034627451240964096,"#Fato ・・・ #Repost from frasesdecortella ・・・ Há algumas pessoas que não têm qualquer reparo, observação ou opinião sobre fatos e pessoas a sua volta e concordam com tudo o que elas dizem.… https://t.co/MR54guMHyX",Wed Aug 29 02:23:01 +0000 2018,#fato
1046732084352634881,"@ppaodemonio não gosto de coisas com ""s"" :)",Mon Oct 01 12:02:30 +0000 2018,:)
1048403390483636224,"às vezes eu posso fazer um tweet tão ruim que pode estragar seu dia, mas as vezes eu posso fazer um tweet tão bom que pode fazer valer a pena seu dia :D",Sat Oct 06 02:43:41 +0000 2018,:)
1047499794921472000,"@amanda_curcio @gabybellos_ Meninas, e se vcs pudessem doar muito mais todos os dias? :) Nós somos o @Ribonapp, um app de impacto social q vc pode doar todos os dias para a caridade e sem gastar nada para isso. Se quiserem nos conhecer https://t.co/yLDds7wDpw https://t.co/Kmb9Cecy61",Wed Oct 03 14:53:07 +0000 2018,:)
1042789490924945408,Semana da Moda de Milão inaugura sua edição mais ecológica https://t.co/ZTJQxGhiZI,Thu Sep 20 14:56:03 +0000 2018,exame
1048393357469396998,"@isntwonhoe fico feliz por vc dizer isso :) mas nao consigo me sentir assim, desculpa...",Sat Oct 06 02:03:49 +0000 2018,:)
1049304389867978752,@loiciniv queria conseguir ver outra situação mas é isso aí mesmo... tô há quase dois meses sem ir pro cursinho de matemática porque eu coloco o pé na sala de aula e começo a dissociar. foi o que me fez largar a escola quando era mais nova e é o que me impede de estudar agora de novo :(,Mon Oct 08 14:23:56 +0000 2018,:(
1047789937377136640,Hospital da Venezuela incentiva 'método canguru' com bebês para poupar incubadoras https://t.co/mmd4QaaQM2,Thu Oct 04 10:06:02 +0000 2018,folha
1046779580877598720,O que são as APIS dos addons? Os desenvolvedores de addons poderão adicionar mobs ao jogo sem modificar os existentes! Isso tudo vindo nesta semana para #Minecraft :D,Mon Oct 01 15:11:14 +0000 2018,:)
1048392367395495938,"@gabis_roque Não estou, to na final da copa do Brasil :))) bjsss",Sat Oct 06 01:59:53 +0000 2018,:)
1047782103436468225,As tech brasileiras enfim vão à bolsa — mas nos EUA https://t.co/UomKiGZfWO,Thu Oct 04 09:34:54 +0000 2018,exame
1046783756298801153,@oretalha @andrezza32bits @Twister_R6 Pois é... vai entender... :(,Mon Oct 01 15:27:50 +0000 2018,:(
1045411140526895107,"@IrizuHaria Eu tenho, já andava para te pedir :)",Thu Sep 27 20:33:33 +0000 2018,:)
1041702234516533250,Garantimos que espaço para sua empresa não falta no Veccon Prime Center! 😀 Venha conhecer nossas salas comerciais de 43m² por apenas R$1.100/mês! #Veccon #Sumare #Futuro #Oportunidade #Investir https://t.co/moBvXfHoqM,Mon Sep 17 14:55:41 +0000 2018,#oportunidade
1046957014394576896,@franklin_txr @_taissareis Naaaaao acredito que perdi isso :( Na próxima estarei lá!!,Tue Oct 02 02:56:18 +0000 2018,:(
1046947774414184448,"@_ninaloira Ai Aline que ruiimm :( eu já tive antes, fiquei 15 dias tmb :( eu to bem que nem tu, só água de coco, soro e isotônico, sem falar nos remédios , meu estomago já ta revidado que não aguento nem ver. Tem 8 dias já, nao aguento mais 😭",Tue Oct 02 02:19:35 +0000 2018,:(
1049787095332646913,Paulo Skaf anunciará apoio a Márcio França nesta quarta https://t.co/nMwEgKKzGQ,Tue Oct 09 22:22:02 +0000 2018,folha
1045494403488460800,"Acho bom tomar cuidado com tanto carinho por esse loirinho, lindinha :) — O carinho é mútuo hehehe 💕 https://t.co/nqtStrmY9D",Fri Sep 28 02:04:24 +0000 2018,:)
1049277352243601408,"@Valdecirdelecl1 Se vc quase infartou, iríamos acabar nos encontrando no pronto socorro ou no cemitério, porque eu também, inclusive depois do resultado fiquei bem murcha. Mas hoje, já assimilei :-) #Dia28é17",Mon Oct 08 12:36:30 +0000 2018,:)
1036333834571329536,@AbadiaRobson @gleisi Nem Gandhi nem Mandela se envolveram com corrupção. #fato,Sun Sep 02 19:23:34 +0000 2018,#fato
1045524441558585345,@aleatorio446 @comentsc Mas eu te entendi :),Fri Sep 28 04:03:46 +0000 2018,:)
1050752951868841984,Homem que aparece em vídeo ofendendo nordestinos não é filho de Bolsonaro #FolhaInformações #Folha https://t.co/DvLwnoPX3v,Fri Oct 12 14:20:00 +0000 2018,folha
1042868661336387584,"Tutor Online - Florianópolis, SC https://t.co/o5qsGCetX1 #emprego #oportunidade #vaga",Thu Sep 20 20:10:39 +0000 2018,#oportunidade
1045409068003856389,Façam lá :)) https://t.co/SfCSFpOrtm,Thu Sep 27 20:25:19 +0000 2018,:)
1047331059162071040,@NotCarlii manda foto! :),Wed Oct 03 03:42:37 +0000 2018,:)
1033332838546976769,"Sábado é dia de lavar roupa, dia de sair é sexta. #fato",Sat Aug 25 12:38:41 +0000 2018,#fato
1049140559846285312,"@cirogomes ciro, não fica chateado. No coração de muitos, você é nosso presidente, ok? Dorme bem :(( Amamos vc",Mon Oct 08 03:32:56 +0000 2018,:(
1038852294035603456,Brasileiro Thiago Wild conquista título juvenil do Aberto dos EUA https://t.co/qs8IKoO91J,Sun Sep 09 18:11:02 +0000 2018,folha
1037018427884490753,"""BNDES negocia liberar R$ 2 bi para faculdades"" https://t.co/P3MLbkqEdV #trabalho #feedly",Tue Sep 04 16:43:54 +0000 2018,#trabalho
1038503375090982913,Filhos de Bolsonaro assumem protagonismo da campanha https://t.co/rEsllDW2yi,Sat Sep 08 19:04:33 +0000 2018,exame
1045360476958466048,acho q vou ver o Benfica-Porto :)),Thu Sep 27 17:12:14 +0000 2018,:)
1048209539299008512,@L_Duarte @AnaBranc0 Está tudo sim!! Foi tipo desintoxicação... :),Fri Oct 05 13:53:23 +0000 2018,:)
1038840784018198528,Não será surpresa nenhuma que haverá muitos lances a favor do internacional! #Fato https://t.co/vj2CYPQuYl,Sun Sep 09 17:25:18 +0000 2018,#fato
1046768606254698496,@tarifmoti To no trabalho :( traz um pra mim na moralzinha,Mon Oct 01 14:27:38 +0000 2018,:(
1047392842900037632,Hoje é dia de fazer a mala :)),Wed Oct 03 07:48:08 +0000 2018,:)
1040535626645295104,Robôs crescem nas redes sociais após ataque contra Jair Bolsonaro https://t.co/rgmsWFLrtB -via @EstadaoPolitica,Fri Sep 14 09:40:00 +0000 2018,estadao
1049111915904086016,"Presidente do Senado, Eunício Oliveira (MDB) não consegue se reeleger no Ceará https://t.co/oixTuadTGj #Eleições2018 #G1 https://t.co/XWPXjlWRwu",Mon Oct 08 01:39:06 +0000 2018,g1
1046672622996664321,"@4LaNlol1 porém esconde os patrocinadores na camisa do time, nao faz muito sentido :(",Mon Oct 01 08:06:14 +0000 2018,:(
1044684594740686848,Macron pede fim de pactos comerciais com quem não respeita Acordo de Paris https://t.co/MJ9XlqA8vn,Tue Sep 25 20:26:31 +0000 2018,exame
1046754555210485760,@Nycts_ Eu tbm :(,Mon Oct 01 13:31:48 +0000 2018,:(
1047492455858393088,Eu tenho vontade de esganar cada um que entra nesse brt com destino praia :),Wed Oct 03 14:23:57 +0000 2018,:)
